@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
41,4,224,255,0.467641,0.911111,0.154717,0.911111,0.845283,0.264516,0.505725,1.801593,0
41,4,223,256,0.465553,0.911111,0.155303,0.911111,0.844697,0.265372,0.503817,1.808418,0
41,4,222,257,0.463466,0.911111,0.155894,0.911111,0.844106,0.266234,0.501908,1.815294,0
41,4,221,258,0.461378,0.911111,0.156489,0.911111,0.843511,0.267101,0.5,1.822222,0
41,4,220,259,0.45929,0.911111,0.157088,0.911111,0.842912,0.267974,0.498092,1.829204,0
41,4,219,260,0.457203,0.911111,0.157692,0.911111,0.842308,0.268852,0.496183,1.836239,0
41,4,218,261,0.455115,0.911111,0.158301,0.911111,0.841699,0.269737,0.494275,1.843329,0
41,4,217,262,0.453027,0.911111,0.158915,0.911111,0.841085,0.270627,0.492366,1.850474,0
41,4,216,263,0.450939,0.911111,0.159533,0.911111,0.840467,0.271523,0.490458,1.857674,0
41,4,215,264,0.448852,0.911111,0.160156,0.911111,0.839844,0.272425,0.48855,1.864931,0
41,4,214,265,0.446764,0.911111,0.160784,0.911111,0.839216,0.273333,0.486641,1.872244,0
41,4,213,266,0.444676,0.911111,0.161417,0.911111,0.838583,0.274247,0.484733,1.879615,0
41,4,212,267,0.442589,0.911111,0.162055,0.911111,0.837945,0.275168,0.482824,1.887044,0
41,4,211,268,0.440501,0.911111,0.162698,0.911111,0.837302,0.276094,0.480916,1.894533,0
41,4,210,269,0.438413,0.911111,0.163347,0.911111,0.836653,0.277027,0.479008,1.902081,0
41,4,209,270,0.436326,0.911111,0.164,0.911111,0.836,0.277966,0.477099,1.909689,0
41,4,208,271,0.434238,0.911111,0.164659,0.911111,0.835341,0.278912,0.475191,1.917358,0
41,4,207,272,0.43215,0.911111,0.165323,0.911111,0.834677,0.279863,0.473282,1.92509,0
41,4,206,273,0.430063,0.911111,0.165992,0.911111,0.834008,0.280822,0.471374,1.932883,0
41,4,205,274,0.427975,0.911111,0.166667,0.911111,0.833333,0.281787,0.469466,1.940741,0
41,4,204,275,0.425887,0.911111,0.167347,0.911111,0.832653,0.282759,0.467557,1.948662,0
41,4,203,276,0.4238,0.911111,0.168033,0.911111,0.831967,0.283737,0.465649,1.956648,0
41,4,202,277,0.421712,0.911111,0.168724,0.911111,0.831276,0.284722,0.46374,1.964701,0
41,4,201,278,0.419624,0.911111,0.169421,0.911111,0.830579,0.285714,0.461832,1.972819,0
41,4,200,279,0.417537,0.911111,0.170124,0.911111,0.829876,0.286713,0.459924,1.981005,0
41,4,199,280,0.415449,0.911111,0.170833,0.911111,0.829167,0.287719,0.458015,1.989259,0
41,4,198,281,0.413361,0.911111,0.171548,0.911111,0.828452,0.288732,0.456107,1.997583,0
41,4,197,282,0.411273,0.911111,0.172269,0.911111,0.827731,0.289753,0.454198,2.005976,0
41,4,196,283,0.409186,0.911111,0.172996,0.911111,0.827004,0.29078,0.45229,2.01444,0
41,4,195,284,0.407098,0.911111,0.173729,0.911111,0.826271,0.291815,0.450382,2.022976,0
41,4,194,285,0.40501,0.911111,0.174468,0.911111,0.825532,0.292857,0.448473,2.031584,0
41,4,193,286,0.402923,0.911111,0.175214,0.911111,0.824786,0.293907,0.446565,2.040266,0
41,4,192,287,0.400835,0.911111,0.175966,0.911111,0.824034,0.294964,0.444656,2.049022,0
41,4,191,288,0.398747,0.911111,0.176724,0.911111,0.823276,0.296029,0.442748,2.057854,0
41,4,190,289,0.39666,0.911111,0.177489,0.911111,0.822511,0.297101,0.44084,2.066763,0
41,4,189,290,0.394572,0.911111,0.178261,0.911111,0.821739,0.298182,0.438931,2.075749,0
41,4,188,291,0.392484,0.911111,0.179039,0.911111,0.820961,0.29927,0.437023,2.084813,0
41,4,187,292,0.390397,0.911111,0.179825,0.911111,0.820175,0.300366,0.435115,2.093957,0
41,4,186,293,0.388309,0.911111,0.180617,0.911111,0.819383,0.301471,0.433206,2.103182,0
41,4,185,294,0.386221,0.911111,0.181416,0.911111,0.818584,0.302583,0.431298,2.112488,0
41,4,184,295,0.384134,0.911111,0.182222,0.911111,0.817778,0.303704,0.429389,2.121877,0
41,4,183,296,0.382046,0.911111,0.183036,0.911111,0.816964,0.304833,0.427481,2.131349,0
41,4,182,297,0.379958,0.911111,0.183857,0.911111,0.816143,0.30597,0.425573,2.140907,0
41,4,181,298,0.377871,0.911111,0.184685,0.911111,0.815315,0.307116,0.423664,2.150551,0
41,4,180,299,0.375783,0.911111,0.18552,0.911111,0.81448,0.308271,0.421756,2.160282,0
41,4,179,300,0.373695,0.911111,0.186364,0.911111,0.813636,0.309434,0.419847,2.170101,0
41,4,178,301,0.371608,0.911111,0.187215,0.911111,0.812785,0.310606,0.417939,2.18001,0
41,4,177,302,0.36952,0.911111,0.188073,0.911111,0.811927,0.311787,0.416031,2.19001,0
41,4,176,303,0.367432,0.911111,0.18894,0.911111,0.81106,0.312977,0.414122,2.200102,0
41,4,175,304,0.365344,0.911111,0.189815,0.911111,0.810185,0.314176,0.412214,2.210288,0
41,4,174,305,0.363257,0.911111,0.190698,0.911111,0.809302,0.315385,0.410305,2.220568,0
41,4,173,306,0.361169,0.911111,0.191589,0.911111,0.808411,0.316602,0.408397,2.230945,0
41,4,172,307,0.359081,0.911111,0.192488,0.911111,0.807512,0.317829,0.406489,2.241419,0
41,4,171,308,0.356994,0.911111,0.193396,0.911111,0.806604,0.319066,0.40458,2.251992,0
41,4,170,309,0.354906,0.911111,0.194313,0.911111,0.805687,0.320313,0.402672,2.262665,0
41,4,169,310,0.352818,0.911111,0.195238,0.911111,0.804762,0.321569,0.400763,2.273439,0
41,4,168,311,0.350731,0.911111,0.196172,0.911111,0.803828,0.322835,0.398855,2.284317,0
41,4,167,312,0.348643,0.911111,0.197115,0.911111,0.802885,0.324111,0.396947,2.295299,0
41,4,166,313,0.346555,0.911111,0.198068,0.911111,0.801932,0.325397,0.395038,2.306388,0
41,4,165,314,0.344468,0.911111,0.199029,0.911111,0.800971,0.326693,0.39313,2.317584,0
41,4,164,315,0.34238,0.911111,0.2,0.911111,0.8,0.328,0.391221,2.328889,0
40,5,164,315,0.34238,0.888889,0.196078,0.888889,0.803922,0.321285,0.389313,2.283224,0
40,5,163,316,0.340292,0.888889,0.197044,0.888889,0.802956,0.322581,0.387405,2.294472,0
40,5,162,317,0.338205,0.888889,0.19802,0.888889,0.80198,0.323887,0.385496,2.305831,0
40,5,161,318,0.336117,0.888889,0.199005,0.888889,0.800995,0.325203,0.383588,2.317302,0
40,5,160,319,0.334029,0.888889,0.2,0.888889,0.8,0.326531,0.381679,2.328889,0
40,5,159,320,0.331942,0.888889,0.201005,0.888889,0.798995,0.327869,0.379771,2.340592,0
40,5,158,321,0.329854,0.888889,0.20202,0.888889,0.79798,0.329218,0.377863,2.352413,0
40,5,157,322,0.327766,0.888889,0.203046,0.888889,0.796954,0.330579,0.375954,2.364354,0
40,5,156,323,0.325678,0.888889,0.204082,0.888889,0.795918,0.33195,0.374046,2.376417,0
39,6,156,323,0.325678,0.866667,0.2,0.866667,0.8,0.325,0.372137,2.328889,0
39,6,155,324,0.323591,0.866667,0.201031,0.866667,0.798969,0.32636,0.370229,2.340893,0
38,7,155,324,0.323591,0.844444,0.196891,0.844444,0.803109,0.319328,0.368321,2.292689,0
38,7,154,325,0.321503,0.844444,0.197917,0.844444,0.802083,0.320675,0.366412,2.30463,0
38,7,153,326,0.319415,0.844444,0.198953,0.844444,0.801047,0.322034,0.364504,2.316696,0
38,7,152,327,0.317328,0.844444,0.2,0.844444,0.8,0.323404,0.362595,2.328889,0
38,7,151,328,0.31524,0.844444,0.201058,0.844444,0.798942,0.324786,0.360687,2.341211,0
38,7,150,329,0.313152,0.844444,0.202128,0.844444,0.797872,0.32618,0.358779,2.353664,0
38,7,149,330,0.311065,0.844444,0.203209,0.844444,0.796791,0.327586,0.35687,2.366251,0
38,7,148,331,0.308977,0.844444,0.204301,0.844444,0.795699,0.329004,0.354962,2.378973,0
38,7,147,332,0.306889,0.844444,0.205405,0.844444,0.794595,0.330435,0.353053,2.391832,0
38,7,146,333,0.304802,0.844444,0.206522,0.844444,0.793478,0.331878,0.351145,2.404831,0
38,7,145,334,0.302714,0.844444,0.20765,0.844444,0.79235,0.333333,0.349237,2.417972,0
38,7,144,335,0.300626,0.844444,0.208791,0.844444,0.791209,0.334802,0.347328,2.431258,0
38,7,143,336,0.298539,0.844444,0.209945,0.844444,0.790055,0.336283,0.34542,2.44469,0
38,7,142,337,0.296451,0.844444,0.211111,0.844444,0.788889,0.337778,0.343511,2.458272,0
38,7,141,338,0.294363,0.844444,0.212291,0.844444,0.787709,0.339286,0.341603,2.472005,0
38,7,140,339,0.292276,0.844444,0.213483,0.844444,0.786517,0.340807,0.339695,2.485893,0
38,7,139,340,0.290188,0.844444,0.214689,0.844444,0.785311,0.342342,0.337786,2.499937,0
38,7,138,341,0.2881,0.844444,0.215909,0.844444,0.784091,0.343891,0.335878,2.514141,0
38,7,137,342,0.286013,0.844444,0.217143,0.844444,0.782857,0.345455,0.333969,2.528508,0
38,7,136,343,0.283925,0.844444,0.218391,0.844444,0.781609,0.347032,0.332061,2.54304,0
38,7,135,344,0.281837,0.844444,0.219653,0.844444,0.780347,0.348624,0.330153,2.557739,0
38,7,134,345,0.279749,0.844444,0.22093,0.844444,0.77907,0.35023,0.328244,2.57261,0
38,7,133,346,0.277662,0.844444,0.222222,0.844444,0.777778,0.351852,0.326336,2.587654,0
38,7,132,347,0.275574,0.844444,0.223529,0.844444,0.776471,0.353488,0.324427,2.602876,0
38,7,131,348,0.273486,0.844444,0.224852,0.844444,0.775148,0.35514,0.322519,2.618277,0
38,7,130,349,0.271399,0.844444,0.22619,0.844444,0.77381,0.356808,0.320611,2.633862,0
38,7,129,350,0.269311,0.844444,0.227545,0.844444,0.772455,0.358491,0.318702,2.649634,0
38,7,128,351,0.267223,0.844444,0.228916,0.844444,0.771084,0.36019,0.316794,2.665596,0
38,7,127,352,0.265136,0.844444,0.230303,0.844444,0.769697,0.361905,0.314885,2.681751,0
38,7,126,353,0.263048,0.844444,0.231707,0.844444,0.768293,0.363636,0.312977,2.698103,0
38,7,125,354,0.26096,0.844444,0.233129,0.844444,0.766871,0.365385,0.311069,2.714656,0
38,7,124,355,0.258873,0.844444,0.234568,0.844444,0.765432,0.36715,0.30916,2.731413,0
38,7,123,356,0.256785,0.844444,0.236025,0.844444,0.763975,0.368932,0.307252,2.748378,0
38,7,122,357,0.254697,0.844444,0.2375,0.844444,0.7625,0.370732,0.305344,2.765556,0
38,7,121,358,0.25261,0.844444,0.238994,0.844444,0.761006,0.372549,0.303435,2.782949,0
38,7,120,359,0.250522,0.844444,0.240506,0.844444,0.759494,0.374384,0.301527,2.800563,0
38,7,119,360,0.248434,0.844444,0.242038,0.844444,0.757962,0.376238,0.299618,2.818401,0
38,7,118,361,0.246347,0.844444,0.24359,0.844444,0.75641,0.378109,0.29771,2.836467,0
38,7,117,362,0.244259,0.844444,0.245161,0.844444,0.754839,0.38,0.295802,2.854767,0
38,7,116,363,0.242171,0.844444,0.246753,0.844444,0.753247,0.38191,0.293893,2.873304,0
38,7,115,364,0.240084,0.844444,0.248366,0.844444,0.751634,0.383838,0.291985,2.892084,0
38,7,114,365,0.237996,0.844444,0.25,0.844444,0.75,0.385787,0.290076,2.911111,0
38,7,113,366,0.235908,0.844444,0.251656,0.844444,0.748344,0.387755,0.288168,2.93039,0
37,8,113,366,0.235908,0.822222,0.246667,0.822222,0.753333,0.379487,0.28626,2.872296,0
37,8,112,367,0.23382,0.822222,0.248322,0.822222,0.751678,0.381443,0.284351,2.891573,0
37,8,111,368,0.231733,0.822222,0.25,0.822222,0.75,0.38342,0.282443,2.911111,0
37,8,110,369,0.229645,0.822222,0.251701,0.822222,0.748299,0.385417,0.280534,2.930915,0
37,8,109,370,0.227557,0.822222,0.253425,0.822222,0.746575,0.387435,0.278626,2.950989,0
37,8,108,371,0.22547,0.822222,0.255172,0.822222,0.744828,0.389474,0.276718,2.971341,0
37,8,107,372,0.223382,0.822222,0.256944,0.822222,0.743056,0.391534,0.274809,2.991975,0
37,8,106,373,0.221294,0.822222,0.258741,0.822222,0.741259,0.393617,0.272901,3.012898,0.000001
37,8,105,374,0.219207,0.822222,0.260563,0.822222,0.739437,0.395722,0.270992,3.034116,0.000001
37,8,104,375,0.217119,0.822222,0.262411,0.822222,0.737589,0.397849,0.269084,3.055634,0.000001
37,8,103,376,0.215031,0.822222,0.264286,0.822222,0.735714,0.4,0.267176,3.07746,0.000001
37,8,102,377,0.212944,0.822222,0.266187,0.822222,0.733813,0.402174,0.265267,3.0996,0.000001
37,8,101,378,0.210856,0.822222,0.268116,0.822222,0.731884,0.404372,0.263359,3.122061,0.000001
37,8,100,379,0.208768,0.822222,0.270073,0.822222,0.729927,0.406593,0.26145,3.14485,0.000001
37,8,99,380,0.206681,0.822222,0.272059,0.822222,0.727941,0.40884,0.259542,3.167974,0.000001
36,9,99,380,0.206681,0.8,0.266667,0.8,0.733333,0.4,0.257634,3.105185,0.000001
36,9,98,381,0.204593,0.8,0.268657,0.8,0.731343,0.402235,0.255725,3.128358,0.000001
36,9,97,382,0.202505,0.8,0.270677,0.8,0.729323,0.404494,0.253817,3.15188,0.000001
35,10,97,382,0.202505,0.777778,0.265152,0.777778,0.734848,0.39548,0.251908,3.087542,0.000002
35,10,96,383,0.200418,0.777778,0.267176,0.777778,0.732824,0.397727,0.25,3.111111,0.000002
35,10,95,384,0.19833,0.777778,0.269231,0.777778,0.730769,0.4,0.248092,3.135043,0.000002
35,10,94,385,0.196242,0.777778,0.271318,0.777778,0.728682,0.402299,0.246183,3.159345,0.000002
35,10,93,386,0.194154,0.777778,0.273438,0.777778,0.726563,0.404624,0.244275,3.184028,0.000002
35,10,92,387,0.192067,0.777778,0.275591,0.777778,0.724409,0.406977,0.242366,3.209099,0.000002
35,10,91,388,0.189979,0.777778,0.277778,0.777778,0.722222,0.409357,0.240458,3.234568,0.000002
35,10,90,389,0.187891,0.777778,0.28,0.777778,0.72,0.411765,0.23855,3.260444,0.000002
34,11,90,389,0.187891,0.755556,0.274194,0.755556,0.725806,0.402367,0.236641,3.192832,0.000003
34,11,89,390,0.185804,0.755556,0.276423,0.755556,0.723577,0.404762,0.234733,3.21879,0.000003
34,11,88,391,0.183716,0.755556,0.278689,0.755556,0.721311,0.407186,0.232824,3.245173,0.000004
34,11,87,392,0.181628,0.755556,0.280992,0.755556,0.719008,0.409639,0.230916,3.271993,0.000004
34,11,86,393,0.179541,0.755556,0.283333,0.755556,0.716667,0.412121,0.229008,3.299259,0.000005
34,11,85,394,0.177453,0.755556,0.285714,0.755556,0.714286,0.414634,0.227099,3.326984,0.000005
34,11,84,395,0.175365,0.755556,0.288136,0.755556,0.711864,0.417178,0.225191,3.355179,0.000005
34,11,83,396,0.173278,0.755556,0.290598,0.755556,0.709402,0.419753,0.223282,3.383856,0.000005
33,12,83,396,0.173278,0.733333,0.284483,0.733333,0.715517,0.409938,0.221374,3.312644,0.000007
33,12,82,397,0.17119,0.733333,0.286957,0.733333,0.713043,0.4125,0.219466,3.341449,0.000009
33,12,81,398,0.169102,0.733333,0.289474,0.733333,0.710526,0.415094,0.217557,3.37076,0.000012
33,12,80,399,0.167015,0.733333,0.292035,0.733333,0.707965,0.417722,0.215649,3.40059,0.000013
33,12,79,400,0.164927,0.733333,0.294643,0.733333,0.705357,0.420382,0.21374,3.430952,0.00002
33,12,77,402,0.160752,0.733333,0.3,0.733333,0.7,0.425806,0.209924,3.493333,0.00002
33,12,76,403,0.158664,0.733333,0.302752,0.733333,0.697248,0.428571,0.208015,3.525382,0.000022
33,12,75,404,0.156576,0.733333,0.305556,0.733333,0.694444,0.431373,0.206107,3.558025,0.000024
33,12,74,405,0.154489,0.733333,0.308411,0.733333,0.691589,0.434211,0.204198,3.591277,0.000025
33,12,73,406,0.152401,0.733333,0.311321,0.733333,0.688679,0.437086,0.20229,3.625157,0.000029
33,12,72,407,0.150313,0.733333,0.314286,0.733333,0.685714,0.44,0.200382,3.659683,0.000033
33,12,71,408,0.148225,0.733333,0.317308,0.733333,0.682692,0.442953,0.198473,3.694872,0.000034
33,12,70,409,0.146138,0.733333,0.320388,0.733333,0.679612,0.445946,0.196565,3.730744,0.000039
33,12,69,410,0.14405,0.733333,0.323529,0.733333,0.676471,0.44898,0.194656,3.76732,0.000041
33,12,68,411,0.141962,0.733333,0.326733,0.733333,0.673267,0.452055,0.192748,3.80462,0.000041
32,13,68,411,0.141962,0.711111,0.32,0.711111,0.68,0.441379,0.19084,3.726222,0.000061
32,13,67,412,0.139875,0.711111,0.323232,0.711111,0.676768,0.444444,0.188931,3.763861,0.000066
31,14,67,412,0.139875,0.688889,0.316327,0.688889,0.683673,0.433566,0.187023,3.683447,0.000079
31,14,66,413,0.137787,0.688889,0.319588,0.688889,0.680412,0.43662,0.185115,3.72142,0.000082
31,14,65,414,0.135699,0.688889,0.322917,0.688889,0.677083,0.439716,0.183206,3.760185,0.000109
31,14,64,415,0.133612,0.688889,0.326316,0.688889,0.673684,0.442857,0.181298,3.799766,0.000131
31,14,63,416,0.131524,0.688889,0.329787,0.688889,0.670213,0.446043,0.179389,3.840189,0.00014
31,14,62,417,0.129436,0.688889,0.333333,0.688889,0.666667,0.449275,0.177481,3.881481,0.000194
31,14,61,418,0.127349,0.688889,0.336957,0.688889,0.663043,0.452555,0.175573,3.923671,0.000225
31,14,60,419,0.125261,0.688889,0.340659,0.688889,0.659341,0.455882,0.173664,3.966789,0.000233
31,14,59,420,0.123173,0.688889,0.344444,0.688889,0.655556,0.459259,0.171756,4.010864,0.000254
31,14,58,421,0.121086,0.688889,0.348315,0.688889,0.651685,0.462687,0.169847,4.05593,0.000273
31,14,57,422,0.118998,0.688889,0.352273,0.688889,0.647727,0.466165,0.167939,4.10202,0.000417
31,14,56,423,0.11691,0.688889,0.356322,0.688889,0.643678,0.469697,0.166031,4.14917,0.000596
31,14,55,424,0.114823,0.688889,0.360465,0.688889,0.639535,0.473282,0.164122,4.197416,0.000656
31,14,54,425,0.112735,0.688889,0.364706,0.688889,0.635294,0.476923,0.162214,4.246797,0.000804
31,14,53,426,0.110647,0.688889,0.369048,0.688889,0.630952,0.48062,0.160305,4.297354,0.000859
31,14,52,427,0.108559,0.688889,0.373494,0.688889,0.626506,0.484375,0.158397,4.34913,0.001138
31,14,50,429,0.104384,0.688889,0.382716,0.688889,0.617284,0.492063,0.15458,4.456516,0.001213
31,14,49,430,0.102296,0.688889,0.3875,0.688889,0.6125,0.496,0.152672,4.512222,0.001402
31,14,48,431,0.100209,0.688889,0.392405,0.688889,0.607595,0.5,0.150763,4.569339,0.001732
31,14,47,432,0.098121,0.688889,0.397436,0.688889,0.602564,0.504065,0.148855,4.62792,0.001926
31,14,46,433,0.096033,0.688889,0.402597,0.688889,0.597403,0.508197,0.146947,4.688023,0.002497
31,14,45,434,0.093946,0.688889,0.407895,0.688889,0.592105,0.512397,0.145038,4.749708,0.003456
31,14,44,435,0.091858,0.688889,0.413333,0.688889,0.586667,0.516667,0.14313,4.813037,0.004243
31,14,43,436,0.08977,0.688889,0.418919,0.688889,0.581081,0.521008,0.141221,4.878078,0.005712
30,15,43,436,0.08977,0.666667,0.410959,0.666667,0.589041,0.508475,0.139313,4.785388,0.006633
30,15,42,437,0.087683,0.666667,0.416667,0.666667,0.583333,0.512821,0.137405,4.851852,0.007359
30,15,41,438,0.085595,0.666667,0.422535,0.666667,0.577465,0.517241,0.135496,4.920188,0.007514
29,16,41,438,0.085595,0.644444,0.414286,0.644444,0.585714,0.504348,0.133588,4.824127,0.007804
29,16,40,439,0.083507,0.644444,0.42029,0.644444,0.57971,0.508772,0.131679,4.894042,0.009333
29,16,39,440,0.08142,0.644444,0.426471,0.644444,0.573529,0.513274,0.129771,4.966013,0.009481
29,16,38,441,0.079332,0.644444,0.432836,0.644444,0.567164,0.517857,0.127863,5.040133,0.01042
29,16,37,442,0.077244,0.644444,0.439394,0.644444,0.560606,0.522523,0.125954,5.116498,0.013783
29,16,36,443,0.075157,0.644444,0.446154,0.644444,0.553846,0.527273,0.124046,5.195214,0.014274
29,16,35,444,0.073069,0.644444,0.453125,0.644444,0.546875,0.53211,0.122137,5.276389,0.014747
29,16,34,445,0.070981,0.644444,0.460317,0.644444,0.539683,0.537037,0.120229,5.360141,0.014799
29,16,33,446,0.068894,0.644444,0.467742,0.644444,0.532258,0.542056,0.118321,5.446595,0.027593
29,16,32,447,0.066806,0.644444,0.47541,0.644444,0.52459,0.54717,0.116412,5.535883,0.040301
29,16,31,448,0.064718,0.644444,0.483333,0.644444,0.516667,0.552381,0.114504,5.628148,0.040955
29,16,30,449,0.06263,0.644444,0.491525,0.644444,0.508475,0.557692,0.112595,5.72354,0.047217
28,17,30,449,0.06263,0.622222,0.482759,0.622222,0.517241,0.543689,0.110687,5.621456,0.054953
28,17,29,450,0.060543,0.622222,0.491228,0.622222,0.508772,0.54902,0.108779,5.720078,0.061458
28,17,28,451,0.058455,0.622222,0.5,0.622222,0.5,0.554455,0.10687,5.822222,0.066782
27,18,28,451,0.058455,0.6,0.490909,0.6,0.509091,0.54,0.104962,5.716364,0.081565
27,18,27,452,0.056367,0.6,0.5,0.6,0.5,0.545455,0.103053,5.822222,0.153679
27,18,26,453,0.05428,0.6,0.509434,0.6,0.490566,0.55102,0.101145,5.932075,0.212544
26,19,26,453,0.05428,0.577778,0.5,0.577778,0.5,0.536082,0.099237,5.822222,0.227353
26,19,25,454,0.052192,0.577778,0.509804,0.577778,0.490196,0.541667,0.097328,5.936383,0.249061
26,19,24,455,0.050104,0.577778,0.52,0.577778,0.48,0.547368,0.09542,6.055111,0.278967
26,19,23,456,0.048017,0.577778,0.530612,0.577778,0.469388,0.553191,0.093511,6.178685,0.444176
25,20,23,456,0.048017,0.555556,0.520833,0.555556,0.479167,0.537634,0.091603,6.064815,0.507837
24,21,23,456,0.048017,0.533333,0.510638,0.533333,0.489362,0.521739,0.089695,5.946099,0.553586
23,22,23,456,0.048017,0.511111,0.5,0.511111,0.5,0.505495,0.087786,5.822222,0.598742
23,22,22,457,0.045929,0.511111,0.511111,0.511111,0.488889,0.511111,0.085878,5.951605,0.652411
23,22,21,458,0.043841,0.511111,0.522727,0.511111,0.477273,0.516854,0.083969,6.086869,0.695179
23,22,20,459,0.041754,0.511111,0.534884,0.511111,0.465116,0.522727,0.082061,6.228424,0.699255
23,22,19,460,0.039666,0.511111,0.547619,0.511111,0.452381,0.528736,0.080153,6.37672,0.70952
23,22,18,461,0.037578,0.511111,0.560976,0.511111,0.439024,0.534884,0.078244,6.532249,0.790853
23,22,17,462,0.035491,0.511111,0.575,0.511111,0.425,0.541176,0.076336,6.695556,0.811342
23,22,16,463,0.033403,0.511111,0.589744,0.511111,0.410256,0.547619,0.074427,6.867236,0.826197
23,22,15,464,0.031315,0.511111,0.605263,0.511111,0.394737,0.554217,0.072519,7.047953,0.840557
22,23,15,464,0.031315,0.488889,0.594595,0.488889,0.405405,0.536585,0.070611,6.923724,0.876631
21,24,15,464,0.031315,0.466667,0.583333,0.466667,0.416667,0.518519,0.068702,6.792593,0.92439
21,24,14,465,0.029228,0.466667,0.6,0.466667,0.4,0.525,0.066794,6.986667,0.936376
21,24,13,466,0.02714,0.466667,0.617647,0.466667,0.382353,0.531646,0.064885,7.192157,0.966807
21,24,12,467,0.025052,0.466667,0.636364,0.466667,0.363636,0.538462,0.062977,7.410101,0.978544
20,25,12,467,0.025052,0.444444,0.625,0.444444,0.375,0.519481,0.061069,7.277778,0.985885
20,25,11,468,0.022965,0.444444,0.645161,0.444444,0.354839,0.526316,0.05916,7.512545,0.989181
20,25,10,469,0.020877,0.444444,0.666667,0.444444,0.333333,0.533333,0.057252,7.762963,0.991348
19,26,10,469,0.020877,0.422222,0.655172,0.422222,0.344828,0.513514,0.055344,7.629119,0.993021
19,26,9,470,0.018789,0.422222,0.678571,0.422222,0.321429,0.520548,0.053435,7.901587,0.993604
19,26,8,471,0.016701,0.422222,0.703704,0.422222,0.296296,0.527778,0.051527,8.194239,0.998289
18,27,8,471,0.016701,0.4,0.692308,0.4,0.307692,0.507042,0.049618,8.061538,0.999448
18,27,7,472,0.014614,0.4,0.72,0.4,0.28,0.514286,0.04771,8.384,0.999562
18,27,6,473,0.012526,0.4,0.75,0.4,0.25,0.521739,0.045802,8.733333,0.999784
17,28,6,473,0.012526,0.377778,0.73913,0.377778,0.26087,0.5,0.043893,8.606763,0.999861
16,29,6,473,0.012526,0.355556,0.727273,0.355556,0.272727,0.477612,0.041985,8.468687,0.999935
15,30,6,473,0.012526,0.333333,0.714286,0.333333,0.285714,0.454545,0.040076,8.31746,0.999979
14,31,6,473,0.012526,0.311111,0.7,0.311111,0.3,0.430769,0.038168,8.151111,0.999994
14,31,5,474,0.010438,0.311111,0.736842,0.311111,0.263158,0.4375,0.03626,8.580117,0.999995
13,32,5,474,0.010438,0.288889,0.722222,0.288889,0.277778,0.412698,0.034351,8.409877,0.999998
12,33,5,474,0.010438,0.266667,0.705882,0.266667,0.294118,0.387097,0.032443,8.219608,0.999999
11,34,5,474,0.010438,0.244444,0.6875,0.244444,0.3125,0.360656,0.030534,8.005556,0.999999
11,34,4,475,0.008351,0.244444,0.733333,0.244444,0.266667,0.366667,0.028626,8.539259,1
10,35,4,475,0.008351,0.222222,0.714286,0.222222,0.285714,0.338983,0.026718,8.31746,1
9,36,4,475,0.008351,0.2,0.692308,0.2,0.307692,0.310345,0.024809,8.061538,1
8,37,4,475,0.008351,0.177778,0.666667,0.177778,0.333333,0.280702,0.022901,7.762963,1
7,38,4,475,0.008351,0.155556,0.636364,0.155556,0.363636,0.25,0.020992,?,1
6,39,4,475,0.008351,0.133333,0.6,0.133333,0.4,0.218182,0.019084,?,1
5,40,4,475,0.008351,0.111111,0.555556,0.111111,0.444444,0.185185,0.017176,?,1
5,40,3,476,0.006263,0.111111,0.625,0.111111,0.375,0.188679,0.015267,?,1
4,41,3,476,0.006263,0.088889,0.571429,0.088889,0.428571,0.153846,0.013359,?,1
4,41,2,477,0.004175,0.088889,0.666667,0.088889,0.333333,0.156863,0.01145,?,1
4,41,1,478,0.002088,0.088889,0.8,0.088889,0.2,0.16,0.009542,?,1
3,42,1,478,0.002088,0.066667,0.75,0.066667,0.25,0.122449,0.007634,?,1
2,43,1,478,0.002088,0.044444,0.666667,0.044444,0.333333,0.083333,0.005725,?,1
2,43,0,479,0,0.044444,1,0.044444,0,0.085106,0.003817,?,1
0,45,0,479,0,0,0,0,0,0,0,?,1.00001
