@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
51,0,340,133,0.718816,1,0.130435,1,0.869565,0.230769,0.746183,1.340153,0
51,0,339,134,0.716702,1,0.130769,1,0.869231,0.231293,0.744275,1.34359,0
51,0,338,135,0.714588,1,0.131105,1,0.868895,0.231818,0.742366,1.347044,0
51,0,337,136,0.712474,1,0.131443,1,0.868557,0.232346,0.740458,1.350515,0
51,0,336,137,0.710359,1,0.131783,1,0.868217,0.232877,0.73855,1.354005,0
51,0,335,138,0.708245,1,0.132124,1,0.867876,0.23341,0.736641,1.357513,0
51,0,334,139,0.706131,1,0.132468,1,0.867532,0.233945,0.734733,1.361039,0
51,0,333,140,0.704017,1,0.132813,1,0.867188,0.234483,0.732824,1.364583,0
51,0,332,141,0.701903,1,0.133159,1,0.866841,0.235023,0.730916,1.368146,0
51,0,331,142,0.699789,1,0.133508,1,0.866492,0.235566,0.729008,1.371728,0
51,0,330,143,0.697674,1,0.133858,1,0.866142,0.236111,0.727099,1.375328,0
51,0,329,144,0.69556,1,0.134211,1,0.865789,0.236659,0.725191,1.378947,0
51,0,328,145,0.693446,1,0.134565,1,0.865435,0.237209,0.723282,1.382586,0
51,0,327,146,0.691332,1,0.134921,1,0.865079,0.237762,0.721374,1.386243,0
51,0,326,147,0.689218,1,0.135279,1,0.864721,0.238318,0.719466,1.38992,0
51,0,325,148,0.687104,1,0.135638,1,0.864362,0.238876,0.717557,1.393617,0
51,0,324,149,0.684989,1,0.136,1,0.864,0.239437,0.715649,1.397333,0
51,0,323,150,0.682875,1,0.136364,1,0.863636,0.24,0.71374,1.40107,0
51,0,322,151,0.680761,1,0.136729,1,0.863271,0.240566,0.711832,1.404826,0
51,0,321,152,0.678647,1,0.137097,1,0.862903,0.241135,0.709924,1.408602,0
51,0,320,153,0.676533,1,0.137466,1,0.862534,0.241706,0.708015,1.412399,0
51,0,319,154,0.674419,1,0.137838,1,0.862162,0.24228,0.706107,1.416216,0
51,0,318,155,0.672304,1,0.138211,1,0.861789,0.242857,0.704198,1.420054,0
51,0,317,156,0.67019,1,0.138587,1,0.861413,0.243437,0.70229,1.423913,0
51,0,316,157,0.668076,1,0.138965,1,0.861035,0.244019,0.700382,1.427793,0
51,0,315,158,0.665962,1,0.139344,1,0.860656,0.244604,0.698473,1.431694,0
51,0,314,159,0.663848,1,0.139726,1,0.860274,0.245192,0.696565,1.435616,0
51,0,313,160,0.661734,1,0.14011,1,0.85989,0.245783,0.694656,1.43956,0
51,0,312,161,0.659619,1,0.140496,1,0.859504,0.246377,0.692748,1.443526,0
51,0,311,162,0.657505,1,0.140884,1,0.859116,0.246973,0.69084,1.447514,0
51,0,310,163,0.655391,1,0.141274,1,0.858726,0.247573,0.688931,1.451524,0
51,0,309,164,0.653277,1,0.141667,1,0.858333,0.248175,0.687023,1.455556,0
51,0,308,165,0.651163,1,0.142061,1,0.857939,0.24878,0.685115,1.45961,0
51,0,307,166,0.649049,1,0.142458,1,0.857542,0.249389,0.683206,1.463687,0
51,0,306,167,0.646934,1,0.142857,1,0.857143,0.25,0.681298,1.467787,0
51,0,305,168,0.64482,1,0.143258,1,0.856742,0.250614,0.679389,1.47191,0
51,0,304,169,0.642706,1,0.143662,1,0.856338,0.251232,0.677481,1.476056,0
51,0,303,170,0.640592,1,0.144068,1,0.855932,0.251852,0.675573,1.480226,0
51,0,302,171,0.638478,1,0.144476,1,0.855524,0.252475,0.673664,1.484419,0
51,0,301,172,0.636364,1,0.144886,1,0.855114,0.253102,0.671756,1.488636,0
51,0,300,173,0.634249,1,0.145299,1,0.854701,0.253731,0.669847,1.492877,0
51,0,299,174,0.632135,1,0.145714,1,0.854286,0.254364,0.667939,1.497143,0
51,0,298,175,0.630021,1,0.146132,1,0.853868,0.255,0.666031,1.501433,0
51,0,297,176,0.627907,1,0.146552,1,0.853448,0.255639,0.664122,1.505747,0
51,0,296,177,0.625793,1,0.146974,1,0.853026,0.256281,0.662214,1.510086,0
51,0,295,178,0.623679,1,0.147399,1,0.852601,0.256927,0.660305,1.514451,0
51,0,294,179,0.621564,1,0.147826,1,0.852174,0.257576,0.658397,1.518841,0
51,0,293,180,0.61945,1,0.148256,1,0.851744,0.258228,0.656489,1.523256,0
51,0,292,181,0.617336,1,0.148688,1,0.851312,0.258883,0.65458,1.527697,0
51,0,291,182,0.615222,1,0.149123,1,0.850877,0.259542,0.652672,1.532164,0
51,0,290,183,0.613108,1,0.14956,1,0.85044,0.260204,0.650763,1.536657,0
51,0,289,184,0.610994,1,0.15,1,0.85,0.26087,0.648855,1.541176,0
51,0,288,185,0.608879,1,0.150442,1,0.849558,0.261538,0.646947,1.545723,0
51,0,287,186,0.606765,1,0.150888,1,0.849112,0.262211,0.645038,1.550296,0
51,0,286,187,0.604651,1,0.151335,1,0.848665,0.262887,0.64313,1.554896,0
51,0,285,188,0.602537,1,0.151786,1,0.848214,0.263566,0.641221,1.559524,0
51,0,284,189,0.600423,1,0.152239,1,0.847761,0.264249,0.639313,1.564179,0
51,0,283,190,0.598309,1,0.152695,1,0.847305,0.264935,0.637405,1.568862,0
51,0,282,191,0.596195,1,0.153153,1,0.846847,0.265625,0.635496,1.573574,0
51,0,281,192,0.59408,1,0.153614,1,0.846386,0.266319,0.633588,1.578313,0
51,0,280,193,0.591966,1,0.154079,1,0.845921,0.267016,0.631679,1.583082,0
51,0,279,194,0.589852,1,0.154545,1,0.845455,0.267717,0.629771,1.587879,0
51,0,278,195,0.587738,1,0.155015,1,0.844985,0.268421,0.627863,1.592705,0
51,0,277,196,0.585624,1,0.155488,1,0.844512,0.269129,0.625954,1.597561,0
51,0,276,197,0.58351,1,0.155963,1,0.844037,0.269841,0.624046,1.602446,0
51,0,275,198,0.581395,1,0.156442,1,0.843558,0.270557,0.622137,1.607362,0
51,0,274,199,0.579281,1,0.156923,1,0.843077,0.271277,0.620229,1.612308,0
51,0,273,200,0.577167,1,0.157407,1,0.842593,0.272,0.618321,1.617284,0
51,0,272,201,0.575053,1,0.157895,1,0.842105,0.272727,0.616412,1.622291,0
51,0,271,202,0.572939,1,0.158385,1,0.841615,0.273458,0.614504,1.627329,0
51,0,270,203,0.570825,1,0.158879,1,0.841121,0.274194,0.612595,1.632399,0
51,0,269,204,0.56871,1,0.159375,1,0.840625,0.274933,0.610687,1.6375,0
51,0,268,205,0.566596,1,0.159875,1,0.840125,0.275676,0.608779,1.642633,0
51,0,267,206,0.564482,1,0.160377,1,0.839623,0.276423,0.60687,1.647799,0
51,0,266,207,0.562368,1,0.160883,1,0.839117,0.277174,0.604962,1.652997,0
51,0,265,208,0.560254,1,0.161392,1,0.838608,0.277929,0.603053,1.658228,0
51,0,264,209,0.55814,1,0.161905,1,0.838095,0.278689,0.601145,1.663492,0
51,0,263,210,0.556025,1,0.16242,1,0.83758,0.279452,0.599237,1.66879,0
51,0,262,211,0.553911,1,0.162939,1,0.837061,0.28022,0.597328,1.674121,0
51,0,261,212,0.551797,1,0.163462,1,0.836538,0.280992,0.59542,1.679487,0
51,0,260,213,0.549683,1,0.163987,1,0.836013,0.281768,0.593511,1.684887,0
51,0,259,214,0.547569,1,0.164516,1,0.835484,0.282548,0.591603,1.690323,0
51,0,258,215,0.545455,1,0.165049,1,0.834951,0.283333,0.589695,1.695793,0
51,0,257,216,0.54334,1,0.165584,1,0.834416,0.284123,0.587786,1.701299,0
51,0,256,217,0.541226,1,0.166124,1,0.833876,0.284916,0.585878,1.70684,0
51,0,255,218,0.539112,1,0.166667,1,0.833333,0.285714,0.583969,1.712418,0
51,0,254,219,0.536998,1,0.167213,1,0.832787,0.286517,0.582061,1.718033,0
51,0,253,220,0.534884,1,0.167763,1,0.832237,0.287324,0.580153,1.723684,0
51,0,252,221,0.53277,1,0.168317,1,0.831683,0.288136,0.578244,1.729373,0
51,0,251,222,0.530655,1,0.168874,1,0.831126,0.288952,0.576336,1.735099,0
51,0,250,223,0.528541,1,0.169435,1,0.830565,0.289773,0.574427,1.740864,0
51,0,249,224,0.526427,1,0.17,1,0.83,0.290598,0.572519,1.746667,0
51,0,248,225,0.524313,1,0.170569,1,0.829431,0.291429,0.570611,1.752508,0
51,0,247,226,0.522199,1,0.171141,1,0.828859,0.292264,0.568702,1.758389,0
51,0,246,227,0.520085,1,0.171717,1,0.828283,0.293103,0.566794,1.76431,0
51,0,245,228,0.51797,1,0.172297,1,0.827703,0.293948,0.564885,1.77027,0
51,0,244,229,0.515856,1,0.172881,1,0.827119,0.294798,0.562977,1.776271,0
51,0,243,230,0.513742,1,0.173469,1,0.826531,0.295652,0.561069,1.782313,0
51,0,242,231,0.511628,1,0.174061,1,0.825939,0.296512,0.55916,1.788396,0
51,0,241,232,0.509514,1,0.174658,1,0.825342,0.297376,0.557252,1.794521,0
51,0,240,233,0.5074,1,0.175258,1,0.824742,0.298246,0.555344,1.800687,0
51,0,239,234,0.505285,1,0.175862,1,0.824138,0.29912,0.553435,1.806897,0
51,0,238,235,0.503171,1,0.176471,1,0.823529,0.3,0.551527,1.813149,0
51,0,237,236,0.501057,1,0.177083,1,0.822917,0.300885,0.549618,1.819444,0
51,0,236,237,0.498943,1,0.1777,1,0.8223,0.301775,0.54771,1.825784,0
51,0,235,238,0.496829,1,0.178322,1,0.821678,0.302671,0.545802,1.832168,0
51,0,233,240,0.4926,1,0.179577,1,0.820423,0.304478,0.541985,1.84507,0
51,0,232,241,0.490486,1,0.180212,1,0.819788,0.305389,0.540076,1.85159,0
51,0,231,242,0.488372,1,0.180851,1,0.819149,0.306306,0.538168,1.858156,0
51,0,230,243,0.486258,1,0.181495,1,0.818505,0.307229,0.53626,1.864769,0
51,0,229,244,0.484144,1,0.182143,1,0.817857,0.308157,0.534351,1.871429,0
51,0,228,245,0.48203,1,0.182796,1,0.817204,0.309091,0.532443,1.878136,0
51,0,227,246,0.479915,1,0.183453,1,0.816547,0.31003,0.530534,1.884892,0
51,0,226,247,0.477801,1,0.184116,1,0.815884,0.310976,0.528626,1.891697,0
