@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
41,0,358,125,0.741201,1,0.102757,1,0.897243,0.186364,0.76145,1.313283,0
41,0,357,126,0.73913,1,0.103015,1,0.896985,0.186788,0.759542,1.316583,0
41,0,356,127,0.73706,1,0.103275,1,0.896725,0.187215,0.757634,1.319899,0
41,0,355,128,0.73499,1,0.103535,1,0.896465,0.187643,0.755725,1.323232,0
41,0,354,129,0.732919,1,0.103797,1,0.896203,0.188073,0.753817,1.326582,0
41,0,353,130,0.730849,1,0.104061,1,0.895939,0.188506,0.751908,1.329949,0
41,0,352,131,0.728778,1,0.104326,1,0.895674,0.18894,0.75,1.333333,0
41,0,351,132,0.726708,1,0.104592,1,0.895408,0.189376,0.748092,1.336735,0
41,0,350,133,0.724638,1,0.104859,1,0.895141,0.189815,0.746183,1.340153,0
41,0,349,134,0.722567,1,0.105128,1,0.894872,0.190255,0.744275,1.34359,0
41,0,348,135,0.720497,1,0.105398,1,0.894602,0.190698,0.742366,1.347044,0
41,0,347,136,0.718427,1,0.10567,1,0.89433,0.191142,0.740458,1.350515,0
41,0,346,137,0.716356,1,0.105943,1,0.894057,0.191589,0.73855,1.354005,0
41,0,345,138,0.714286,1,0.106218,1,0.893782,0.192037,0.736641,1.357513,0
41,0,344,139,0.712215,1,0.106494,1,0.893506,0.192488,0.734733,1.361039,0
41,0,343,140,0.710145,1,0.106771,1,0.893229,0.192941,0.732824,1.364583,0
41,0,342,141,0.708075,1,0.10705,1,0.89295,0.193396,0.730916,1.368146,0
41,0,341,142,0.706004,1,0.10733,1,0.89267,0.193853,0.729008,1.371728,0
41,0,340,143,0.703934,1,0.107612,1,0.892388,0.194313,0.727099,1.375328,0
41,0,339,144,0.701863,1,0.107895,1,0.892105,0.194774,0.725191,1.378947,0
41,0,338,145,0.699793,1,0.108179,1,0.891821,0.195238,0.723282,1.382586,0
41,0,337,146,0.697723,1,0.108466,1,0.891534,0.195704,0.721374,1.386243,0
41,0,336,147,0.695652,1,0.108753,1,0.891247,0.196172,0.719466,1.38992,0
41,0,335,148,0.693582,1,0.109043,1,0.890957,0.196643,0.717557,1.393617,0
41,0,334,149,0.691511,1,0.109333,1,0.890667,0.197115,0.715649,1.397333,0
41,0,333,150,0.689441,1,0.109626,1,0.890374,0.19759,0.71374,1.40107,0
41,0,332,151,0.687371,1,0.10992,1,0.89008,0.198068,0.711832,1.404826,0
41,0,331,152,0.6853,1,0.110215,1,0.889785,0.198547,0.709924,1.408602,0
41,0,330,153,0.68323,1,0.110512,1,0.889488,0.199029,0.708015,1.412399,0
41,0,329,154,0.681159,1,0.110811,1,0.889189,0.199513,0.706107,1.416216,0
41,0,328,155,0.679089,1,0.111111,1,0.888889,0.2,0.704198,1.420054,0
41,0,327,156,0.677019,1,0.111413,1,0.888587,0.200489,0.70229,1.423913,0
41,0,326,157,0.674948,1,0.111717,1,0.888283,0.20098,0.700382,1.427793,0
41,0,325,158,0.672878,1,0.112022,1,0.887978,0.201474,0.698473,1.431694,0
41,0,324,159,0.670807,1,0.112329,1,0.887671,0.20197,0.696565,1.435616,0
41,0,323,160,0.668737,1,0.112637,1,0.887363,0.202469,0.694656,1.43956,0
41,0,322,161,0.666667,1,0.112948,1,0.887052,0.20297,0.692748,1.443526,0
41,0,321,162,0.664596,1,0.11326,1,0.88674,0.203474,0.69084,1.447514,0
41,0,320,163,0.662526,1,0.113573,1,0.886427,0.20398,0.688931,1.451524,0
41,0,319,164,0.660455,1,0.113889,1,0.886111,0.204489,0.687023,1.455556,0
41,0,318,165,0.658385,1,0.114206,1,0.885794,0.205,0.685115,1.45961,0
41,0,317,166,0.656315,1,0.114525,1,0.885475,0.205514,0.683206,1.463687,0
41,0,316,167,0.654244,1,0.114846,1,0.885154,0.20603,0.681298,1.467787,0
41,0,315,168,0.652174,1,0.115169,1,0.884831,0.206549,0.679389,1.47191,0
41,0,314,169,0.650104,1,0.115493,1,0.884507,0.207071,0.677481,1.476056,0
41,0,313,170,0.648033,1,0.115819,1,0.884181,0.207595,0.675573,1.480226,0
41,0,312,171,0.645963,1,0.116147,1,0.883853,0.208122,0.673664,1.484419,0
41,0,311,172,0.643892,1,0.116477,1,0.883523,0.208651,0.671756,1.488636,0
41,0,310,173,0.641822,1,0.116809,1,0.883191,0.209184,0.669847,1.492877,0
41,0,309,174,0.639752,1,0.117143,1,0.882857,0.209719,0.667939,1.497143,0
41,0,308,175,0.637681,1,0.117479,1,0.882521,0.210256,0.666031,1.501433,0
41,0,307,176,0.635611,1,0.117816,1,0.882184,0.210797,0.664122,1.505747,0
41,0,306,177,0.63354,1,0.118156,1,0.881844,0.21134,0.662214,1.510086,0
41,0,305,178,0.63147,1,0.118497,1,0.881503,0.211886,0.660305,1.514451,0
40,1,305,178,0.63147,0.97561,0.115942,0.97561,0.884058,0.207254,0.658397,1.481796,0
40,1,304,179,0.6294,0.97561,0.116279,0.97561,0.883721,0.207792,0.656489,1.486103,0
40,1,303,180,0.627329,0.97561,0.116618,0.97561,0.883382,0.208333,0.65458,1.490436,0
40,1,302,181,0.625259,0.97561,0.116959,0.97561,0.883041,0.208877,0.652672,1.494794,0
40,1,301,182,0.623188,0.97561,0.117302,0.97561,0.882698,0.209424,0.650763,1.499177,0
40,1,300,183,0.621118,0.97561,0.117647,0.97561,0.882353,0.209974,0.648855,1.503587,0
40,1,299,184,0.619048,0.97561,0.117994,0.97561,0.882006,0.210526,0.646947,1.508022,0
40,1,298,185,0.616977,0.97561,0.118343,0.97561,0.881657,0.211082,0.645038,1.512484,0
40,1,297,186,0.614907,0.97561,0.118694,0.97561,0.881306,0.21164,0.64313,1.516972,0
40,1,296,187,0.612836,0.97561,0.119048,0.97561,0.880952,0.212202,0.641221,1.521487,0
40,1,295,188,0.610766,0.97561,0.119403,0.97561,0.880597,0.212766,0.639313,1.526028,0
40,1,294,189,0.608696,0.97561,0.11976,0.97561,0.88024,0.213333,0.637405,1.530597,0
40,1,293,190,0.606625,0.97561,0.12012,0.97561,0.87988,0.213904,0.635496,1.535194,0
40,1,292,191,0.604555,0.97561,0.120482,0.97561,0.879518,0.214477,0.633588,1.539818,0
40,1,291,192,0.602484,0.97561,0.120846,0.97561,0.879154,0.215054,0.631679,1.54447,0
40,1,290,193,0.600414,0.97561,0.121212,0.97561,0.878788,0.215633,0.629771,1.54915,0
40,1,289,194,0.598344,0.97561,0.121581,0.97561,0.878419,0.216216,0.627863,1.553859,0
40,1,288,195,0.596273,0.97561,0.121951,0.97561,0.878049,0.216802,0.625954,1.558596,0
40,1,287,196,0.594203,0.97561,0.122324,0.97561,0.877676,0.217391,0.624046,1.563362,0
40,1,286,197,0.592133,0.97561,0.122699,0.97561,0.877301,0.217984,0.622137,1.568158,0
40,1,285,198,0.590062,0.97561,0.123077,0.97561,0.876923,0.218579,0.620229,1.572983,0
40,1,284,199,0.587992,0.97561,0.123457,0.97561,0.876543,0.219178,0.618321,1.577838,0
40,1,283,200,0.585921,0.97561,0.123839,0.97561,0.876161,0.21978,0.616412,1.582723,0
40,1,282,201,0.583851,0.97561,0.124224,0.97561,0.875776,0.220386,0.614504,1.587638,0
40,1,281,202,0.581781,0.97561,0.124611,0.97561,0.875389,0.220994,0.612595,1.592584,0
40,1,280,203,0.57971,0.97561,0.125,0.97561,0.875,0.221607,0.610687,1.597561,0
40,1,279,204,0.57764,0.97561,0.125392,0.97561,0.874608,0.222222,0.608779,1.602569,0
40,1,278,205,0.575569,0.97561,0.125786,0.97561,0.874214,0.222841,0.60687,1.607609,0
40,1,277,206,0.573499,0.97561,0.126183,0.97561,0.873817,0.223464,0.604962,1.61268,0
40,1,276,207,0.571429,0.97561,0.126582,0.97561,0.873418,0.22409,0.603053,1.617783,0
40,1,274,209,0.567288,0.97561,0.127389,0.97561,0.872611,0.225352,0.599237,1.628088,0
40,1,273,210,0.565217,0.97561,0.127796,0.97561,0.872204,0.225989,0.597328,1.633289,0
40,1,272,211,0.563147,0.97561,0.128205,0.97561,0.871795,0.226629,0.59542,1.638524,0
40,1,271,212,0.561077,0.97561,0.128617,0.97561,0.871383,0.227273,0.593511,1.643793,0
40,1,270,213,0.559006,0.97561,0.129032,0.97561,0.870968,0.22792,0.591603,1.649095,0
40,1,269,214,0.556936,0.97561,0.12945,0.97561,0.87055,0.228571,0.589695,1.654432,0
40,1,268,215,0.554865,0.97561,0.12987,0.97561,0.87013,0.229226,0.587786,1.659804,0
40,1,267,216,0.552795,0.97561,0.130293,0.97561,0.869707,0.229885,0.585878,1.66521,0
40,1,266,217,0.550725,0.97561,0.130719,0.97561,0.869281,0.230548,0.583969,1.670652,0
40,1,265,218,0.548654,0.97561,0.131148,0.97561,0.868852,0.231214,0.582061,1.67613,0
40,1,264,219,0.546584,0.97561,0.131579,0.97561,0.868421,0.231884,0.580153,1.681643,0
40,1,263,220,0.544513,0.97561,0.132013,0.97561,0.867987,0.232558,0.578244,1.687193,0
40,1,262,221,0.542443,0.97561,0.13245,0.97561,0.86755,0.233236,0.576336,1.69278,0
40,1,261,222,0.540373,0.97561,0.13289,0.97561,0.86711,0.233918,0.574427,1.698404,0
40,1,260,223,0.538302,0.97561,0.133333,0.97561,0.866667,0.234604,0.572519,1.704065,0
40,1,259,224,0.536232,0.97561,0.133779,0.97561,0.866221,0.235294,0.570611,1.709764,0
39,2,259,224,0.536232,0.95122,0.130872,0.95122,0.869128,0.230088,0.568702,1.672614,0
39,2,258,225,0.534161,0.95122,0.131313,0.95122,0.868687,0.230769,0.566794,1.678246,0
39,2,257,226,0.532091,0.95122,0.131757,0.95122,0.868243,0.231454,0.564885,1.683916,0
39,2,256,227,0.530021,0.95122,0.132203,0.95122,0.867797,0.232143,0.562977,1.689624,0
39,2,255,228,0.52795,0.95122,0.132653,0.95122,0.867347,0.232836,0.561069,1.695371,0
39,2,254,229,0.52588,0.95122,0.133106,0.95122,0.866894,0.233533,0.55916,1.701157,0
39,2,253,230,0.52381,0.95122,0.133562,0.95122,0.866438,0.234234,0.557252,1.706983,0
39,2,252,231,0.521739,0.95122,0.134021,0.95122,0.865979,0.23494,0.555344,1.712849,0
39,2,251,232,0.519669,0.95122,0.134483,0.95122,0.865517,0.23565,0.553435,1.718755,0
39,2,250,233,0.517598,0.95122,0.134948,0.95122,0.865052,0.236364,0.551527,1.724703,0
39,2,249,234,0.515528,0.95122,0.135417,0.95122,0.864583,0.237082,0.549618,1.730691,0
39,2,248,235,0.513458,0.95122,0.135889,0.95122,0.864111,0.237805,0.54771,1.736721,0
39,2,247,236,0.511387,0.95122,0.136364,0.95122,0.863636,0.238532,0.545802,1.742794,0
39,2,246,237,0.509317,0.95122,0.136842,0.95122,0.863158,0.239264,0.543893,1.748909,0
39,2,245,238,0.507246,0.95122,0.137324,0.95122,0.862676,0.24,0.541985,1.755067,0
39,2,244,239,0.505176,0.95122,0.137809,0.95122,0.862191,0.240741,0.540076,1.761269,0
39,2,243,240,0.503106,0.95122,0.138298,0.95122,0.861702,0.241486,0.538168,1.767514,0
39,2,242,241,0.501035,0.95122,0.13879,0.95122,0.86121,0.242236,0.53626,1.773804,0
39,2,241,242,0.498965,0.95122,0.139286,0.95122,0.860714,0.242991,0.534351,1.780139,0
39,2,240,243,0.496894,0.95122,0.139785,0.95122,0.860215,0.24375,0.532443,1.78652,0
39,2,239,244,0.494824,0.95122,0.140288,0.95122,0.859712,0.244514,0.530534,1.792946,0
39,2,238,245,0.492754,0.95122,0.140794,0.95122,0.859206,0.245283,0.528626,1.799419,0
39,2,237,246,0.490683,0.95122,0.141304,0.95122,0.858696,0.246057,0.526718,1.805938,0
39,2,236,247,0.488613,0.95122,0.141818,0.95122,0.858182,0.246835,0.524809,1.812506,0
39,2,235,248,0.486542,0.95122,0.142336,0.95122,0.857664,0.247619,0.522901,1.819121,0
39,2,234,249,0.484472,0.95122,0.142857,0.95122,0.857143,0.248408,0.520992,1.825784,0
39,2,233,250,0.482402,0.95122,0.143382,0.95122,0.856618,0.249201,0.519084,1.832496,0
39,2,232,251,0.480331,0.95122,0.143911,0.95122,0.856089,0.25,0.517176,1.839258,0
39,2,231,252,0.478261,0.95122,0.144444,0.95122,0.855556,0.250804,0.515267,1.84607,0
39,2,230,253,0.47619,0.95122,0.144981,0.95122,0.855019,0.251613,0.513359,1.852933,0
39,2,229,254,0.47412,0.95122,0.145522,0.95122,0.854478,0.252427,0.51145,1.859847,0
39,2,228,255,0.47205,0.95122,0.146067,0.95122,0.853933,0.253247,0.509542,1.866813,0
39,2,227,256,0.469979,0.95122,0.146617,0.95122,0.853383,0.254072,0.507634,1.873831,0
39,2,226,257,0.467909,0.95122,0.14717,0.95122,0.85283,0.254902,0.505725,1.880902,0
39,2,225,258,0.465839,0.95122,0.147727,0.95122,0.852273,0.255738,0.503817,1.888027,0
39,2,224,259,0.463768,0.95122,0.148289,0.95122,0.851711,0.256579,0.501908,1.895205,0
39,2,223,260,0.461698,0.95122,0.148855,0.95122,0.851145,0.257426,0.5,1.902439,0
39,2,222,261,0.459627,0.95122,0.149425,0.95122,0.850575,0.258278,0.498092,1.909728,0
39,2,221,262,0.457557,0.95122,0.15,0.95122,0.85,0.259136,0.496183,1.917073,0
39,2,220,263,0.455487,0.95122,0.150579,0.95122,0.849421,0.26,0.494275,1.924475,0
39,2,219,264,0.453416,0.95122,0.151163,0.95122,0.848837,0.26087,0.492366,1.931934,0
39,2,218,265,0.451346,0.95122,0.151751,0.95122,0.848249,0.261745,0.490458,1.939451,0
39,2,217,266,0.449275,0.95122,0.152344,0.95122,0.847656,0.262626,0.48855,1.947027,0
39,2,216,267,0.447205,0.95122,0.152941,0.95122,0.847059,0.263514,0.486641,1.954663,0
39,2,215,268,0.445135,0.95122,0.153543,0.95122,0.846457,0.264407,0.484733,1.962358,0
39,2,214,269,0.443064,0.95122,0.15415,0.95122,0.84585,0.265306,0.482824,1.970115,0
39,2,213,270,0.440994,0.95122,0.154762,0.95122,0.845238,0.266212,0.480916,1.977933,0
39,2,212,271,0.438923,0.95122,0.155378,0.95122,0.844622,0.267123,0.479008,1.985813,0
39,2,211,272,0.436853,0.95122,0.156,0.95122,0.844,0.268041,0.477099,1.993756,0
39,2,210,273,0.434783,0.95122,0.156627,0.95122,0.843373,0.268966,0.475191,2.001763,0
39,2,209,274,0.432712,0.95122,0.157258,0.95122,0.842742,0.269896,0.473282,2.009835,0
39,2,208,275,0.430642,0.95122,0.157895,0.95122,0.842105,0.270833,0.471374,2.017972,0
39,2,207,276,0.428571,0.95122,0.158537,0.95122,0.841463,0.271777,0.469466,2.026175,0
39,2,206,277,0.426501,0.95122,0.159184,0.95122,0.840816,0.272727,0.467557,2.034445,0
39,2,205,278,0.424431,0.95122,0.159836,0.95122,0.840164,0.273684,0.465649,2.042783,0
39,2,204,279,0.42236,0.95122,0.160494,0.95122,0.839506,0.274648,0.46374,2.051189,0
39,2,203,280,0.42029,0.95122,0.161157,0.95122,0.838843,0.275618,0.461832,2.059665,0
39,2,202,281,0.418219,0.95122,0.161826,0.95122,0.838174,0.276596,0.459924,2.068212,0
39,2,201,282,0.416149,0.95122,0.1625,0.95122,0.8375,0.27758,0.458015,2.076829,0
39,2,200,283,0.414079,0.95122,0.16318,0.95122,0.83682,0.278571,0.456107,2.085519,0
39,2,199,284,0.412008,0.95122,0.163866,0.95122,0.836134,0.27957,0.454198,2.094282,0
